INFO 2025-02-19 21:56:18,622 autoreload Watching for file changes with StatReloader
DEBUG 2025-02-19 21:57:44,165 autoreload File D:\mobile_app\apsocial_backend\users\views\profile.py first seen with mtime 1739995055.3869102
DEBUG 2025-02-19 21:57:44,165 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1739825269.9123528
DEBUG 2025-02-19 21:57:44,166 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1739825269.8623528
DEBUG 2025-02-19 21:57:44,166 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\DLLs\_ssl.pyd first seen with mtime 1666629288.0
DEBUG 2025-02-19 21:57:44,166 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1739825268.996197
DEBUG 2025-02-19 21:57:44,167 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1739825269.457285
DEBUG 2025-02-19 21:57:44,167 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,167 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\models\utils.py first seen with mtime 1739825269.8563528
DEBUG 2025-02-19 21:57:44,168 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\forms\formsets.py first seen with mtime 1739825269.8693535
DEBUG 2025-02-19 21:57:44,168 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1739825269.7963533
DEBUG 2025-02-19 21:57:44,169 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1739825269.8043528
DEBUG 2025-02-19 21:57:44,169 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\models\query.py first seen with mtime 1739825269.8553529
DEBUG 2025-02-19 21:57:44,169 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\http\response.py first seen with mtime 1739825269.9003537
DEBUG 2025-02-19 21:57:44,170 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1739825269.799353
DEBUG 2025-02-19 21:57:44,170 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\weakref.py first seen with mtime 1666629250.0
DEBUG 2025-02-19 21:57:44,170 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\http\request.py first seen with mtime 1739825269.8993535
DEBUG 2025-02-19 21:57:44,170 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\postgres\search.py first seen with mtime 1739825269.4602852
DEBUG 2025-02-19 21:57:44,171 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\models\enums.py first seen with mtime 1739825269.852353
DEBUG 2025-02-19 21:57:44,171 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\backends\sqlite3\client.py first seen with mtime 1739825269.8413532
DEBUG 2025-02-19 21:57:44,171 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\_distutils_hack\__init__.py first seen with mtime 1739825256.6306665
DEBUG 2025-02-19 21:57:44,172 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1739825269.811353
DEBUG 2025-02-19 21:57:44,172 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1739825269.8623528
DEBUG 2025-02-19 21:57:44,172 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\urls\conf.py first seen with mtime 1739825269.9183526
DEBUG 2025-02-19 21:57:44,173 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_futures.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,173 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\asyncio\trsock.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,174 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1739825269.7983527
DEBUG 2025-02-19 21:57:44,174 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\hmac.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,174 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1739825269.4542842
DEBUG 2025-02-19 21:57:44,175 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1739825269.4612846
DEBUG 2025-02-19 21:57:44,175 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\encodings\utf_8.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,175 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1739825269.822353
DEBUG 2025-02-19 21:57:44,176 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1739825849.9068022
DEBUG 2025-02-19 21:57:44,176 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1739825268.420197
DEBUG 2025-02-19 21:57:44,176 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1739825269.8533535
DEBUG 2025-02-19 21:57:44,176 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\types.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,177 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\utils\formatting.py first seen with mtime 1739825849.9088006
DEBUG 2025-02-19 21:57:44,177 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\asyncio\threads.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,177 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\DLLs\_sqlite3.pyd first seen with mtime 1666629288.0
DEBUG 2025-02-19 21:57:44,177 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1739825269.9283528
DEBUG 2025-02-19 21:57:44,178 autoreload File D:\mobile_app\apsocial_backend\users\repositories\__init__.py first seen with mtime 1739903898.3153417
DEBUG 2025-02-19 21:57:44,178 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\asyncio\runners.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,178 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\PIL\__init__.py first seen with mtime 1739826359.0957727
DEBUG 2025-02-19 21:57:44,178 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\management\__init__.py first seen with mtime 1739825269.809353
DEBUG 2025-02-19 21:57:44,179 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\apps.py first seen with mtime 1739825849.5211494
DEBUG 2025-02-19 21:57:44,179 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1739825268.9071968
DEBUG 2025-02-19 21:57:44,179 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1739825269.9113533
DEBUG 2025-02-19 21:57:44,182 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\postgres\forms\array.py first seen with mtime 1739825269.4652846
DEBUG 2025-02-19 21:57:44,182 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1739825269.4562848
DEBUG 2025-02-19 21:57:44,183 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\relations.py first seen with mtime 1739825849.5391507
DEBUG 2025-02-19 21:57:44,183 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1739825268.4241965
DEBUG 2025-02-19 21:57:44,184 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\jwt\api_jwt.py first seen with mtime 1739826715.779799
DEBUG 2025-02-19 21:57:44,184 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\middleware\cache.py first seen with mtime 1739825269.9003537
DEBUG 2025-02-19 21:57:44,184 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\logging\handlers.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,184 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1739825269.604285
DEBUG 2025-02-19 21:57:44,185 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\apps\config.py first seen with mtime 1739825268.5351968
DEBUG 2025-02-19 21:57:44,185 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\sessions\middleware.py first seen with mtime 1739825269.6022854
DEBUG 2025-02-19 21:57:44,185 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1739825269.825353
DEBUG 2025-02-19 21:57:44,186 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1739825269.933352
DEBUG 2025-02-19 21:57:44,186 autoreload File D:\mobile_app\apsocial_backend\users\apps.py first seen with mtime 1739825792.6110048
DEBUG 2025-02-19 21:57:44,186 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\metadata.py first seen with mtime 1739825849.5301511
DEBUG 2025-02-19 21:57:44,187 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1739825268.6801984
DEBUG 2025-02-19 21:57:44,187 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\getpass.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,187 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\http\cookie.py first seen with mtime 1739825269.8993535
DEBUG 2025-02-19 21:57:44,187 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\wsgi.py first seen with mtime 1739825269.790353
DEBUG 2025-02-19 21:57:44,188 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1739825269.910354
DEBUG 2025-02-19 21:57:44,188 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\DLLs\_socket.pyd first seen with mtime 1666629288.0
DEBUG 2025-02-19 21:57:44,188 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\collections\__init__.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,189 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\postgres\lookups.py first seen with mtime 1739825269.4592848
DEBUG 2025-02-19 21:57:44,189 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\wsgiref\simple_server.py first seen with mtime 1666629250.0
DEBUG 2025-02-19 21:57:44,189 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1739825268.4191966
DEBUG 2025-02-19 21:57:44,190 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\views\static.py first seen with mtime 1739825269.9363544
DEBUG 2025-02-19 21:57:44,190 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\paginator.py first seen with mtime 1739825269.7893536
DEBUG 2025-02-19 21:57:44,191 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\shutil.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,191 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\email\generator.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,191 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\permissions.py first seen with mtime 1739825849.5391507
DEBUG 2025-02-19 21:57:44,192 autoreload File D:\mobile_app\apsocial_backend\users\serializers\profile.py first seen with mtime 1739991843.9588413
DEBUG 2025-02-19 21:57:44,192 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1739825269.9183526
DEBUG 2025-02-19 21:57:44,193 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\dataclasses.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,193 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\_markupbase.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,193 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\email\mime\__init__.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,194 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\hashable.py first seen with mtime 1739825269.9263535
DEBUG 2025-02-19 21:57:44,194 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1739825268.4221961
DEBUG 2025-02-19 21:57:44,194 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1739825269.9293535
DEBUG 2025-02-19 21:57:44,195 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,195 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\pprint.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,195 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\graphlib.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,195 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1739825269.8053532
DEBUG 2025-02-19 21:57:44,196 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\corsheaders\defaults.py first seen with mtime 1739826341.1722798
DEBUG 2025-02-19 21:57:44,196 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1739825268.9071968
DEBUG 2025-02-19 21:57:44,196 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1739825269.825353
DEBUG 2025-02-19 21:57:44,196 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\email\mime\message.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,197 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\translation\trans_real.py first seen with mtime 1739825269.9343529
DEBUG 2025-02-19 21:57:44,197 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\base64.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,197 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1739825269.8053532
DEBUG 2025-02-19 21:57:44,197 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\schemas\openapi.py first seen with mtime 1739825849.7468007
DEBUG 2025-02-19 21:57:44,198 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\middleware\common.py first seen with mtime 1739825269.9013538
DEBUG 2025-02-19 21:57:44,198 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1739825269.7963533
DEBUG 2025-02-19 21:57:44,198 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1739825268.9941974
DEBUG 2025-02-19 21:57:44,198 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\validators.py first seen with mtime 1739825269.790353
DEBUG 2025-02-19 21:57:44,199 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1739825269.8563528
DEBUG 2025-02-19 21:57:44,199 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1739825269.8503528
DEBUG 2025-02-19 21:57:44,199 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\auth\middleware.py first seen with mtime 1739825268.9941974
DEBUG 2025-02-19 21:57:44,200 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1739825269.6012847
DEBUG 2025-02-19 21:57:44,200 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\html\__init__.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,200 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1739825269.791353
DEBUG 2025-02-19 21:57:44,202 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\zoneinfo\_tzpath.py first seen with mtime 1666629250.0
DEBUG 2025-02-19 21:57:44,202 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\schemas\__init__.py first seen with mtime 1739825849.744802
DEBUG 2025-02-19 21:57:44,203 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\dispatch\dispatcher.py first seen with mtime 1739825269.8663528
DEBUG 2025-02-19 21:57:44,203 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1739825269.1081955
DEBUG 2025-02-19 21:57:44,203 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\html.py first seen with mtime 1739825269.9273534
DEBUG 2025-02-19 21:57:44,204 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\http\cookies.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,204 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1739825268.4231963
DEBUG 2025-02-19 21:57:44,204 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\corsheaders\middleware.py first seen with mtime 1739826341.1732793
DEBUG 2025-02-19 21:57:44,205 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1739825268.4761963
DEBUG 2025-02-19 21:57:44,205 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1739825269.1061957
DEBUG 2025-02-19 21:57:44,205 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\email\headerregistry.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,206 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\importlib\__init__.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,206 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\asyncio\tasks.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,206 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework_jwt\settings.py first seen with mtime 1739826715.8087962
DEBUG 2025-02-19 21:57:44,207 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\template\context.py first seen with mtime 1739825269.9043524
DEBUG 2025-02-19 21:57:44,207 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\template\backends\django.py first seen with mtime 1739825269.909353
DEBUG 2025-02-19 21:57:44,208 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\sqlparse\cli.py first seen with mtime 1739825268.4181964
DEBUG 2025-02-19 21:57:44,208 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\views\i18n.py first seen with mtime 1739825269.9363544
DEBUG 2025-02-19 21:57:44,209 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\lzma.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,209 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\urllib\error.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,209 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\json\scanner.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,210 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\wsgiref\util.py first seen with mtime 1666629250.0
DEBUG 2025-02-19 21:57:44,210 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\timezone.py first seen with mtime 1739825269.9313536
DEBUG 2025-02-19 21:57:44,211 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1739825269.913353
DEBUG 2025-02-19 21:57:44,211 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1739825269.7823534
DEBUG 2025-02-19 21:57:44,211 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1739825849.9178028
DEBUG 2025-02-19 21:57:44,212 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1739825269.791353
DEBUG 2025-02-19 21:57:44,212 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1739825268.6831985
DEBUG 2025-02-19 21:57:44,212 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\inspect.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,213 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\rest_framework\schemas\utils.py first seen with mtime 1739825849.7468007
DEBUG 2025-02-19 21:57:44,213 autoreload File D:\mobile_app\apsocial_backend\settings\__init__.py first seen with mtime 1739825697.2361856
DEBUG 2025-02-19 21:57:44,214 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\keyword.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,214 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\ctypes\_endian.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,214 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\email\iterators.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,215 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1739825269.783353
DEBUG 2025-02-19 21:57:44,215 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\middleware\security.py first seen with mtime 1739825269.903354
DEBUG 2025-02-19 21:57:44,216 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1739825268.682197
DEBUG 2025-02-19 21:57:44,216 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1739825268.6801984
DEBUG 2025-02-19 21:57:44,216 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1739825269.1061957
DEBUG 2025-02-19 21:57:44,217 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1739825268.4221961
DEBUG 2025-02-19 21:57:44,217 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1739825269.9373524
DEBUG 2025-02-19 21:57:44,217 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\email\quoprimime.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,218 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\__future__.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,218 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\http\client.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,218 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1739825269.9243536
DEBUG 2025-02-19 21:57:44,219 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\random.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,219 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1739825268.991197
DEBUG 2025-02-19 21:57:44,219 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1739825269.8273528
DEBUG 2025-02-19 21:57:44,220 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1739825269.7853532
DEBUG 2025-02-19 21:57:44,220 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,220 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\email\base64mime.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,221 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\utils\http.py first seen with mtime 1739825269.9273534
DEBUG 2025-02-19 21:57:44,221 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\template\backends\base.py first seen with mtime 1739825269.9083536
DEBUG 2025-02-19 21:57:44,221 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\sqlparse\formatter.py first seen with mtime 1739825268.4181964
DEBUG 2025-02-19 21:57:44,222 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\decimal.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,222 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\_compat_pickle.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,222 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\concurrent\__init__.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,222 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1739825268.9901967
DEBUG 2025-02-19 21:57:44,223 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\asyncio\futures.py first seen with mtime 1666629248.0
DEBUG 2025-02-19 21:57:44,223 autoreload File D:\mobile_app\apsocial_backend\.venv\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1739825269.7853532
DEBUG 2025-02-19 21:57:44,223 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\DLLs\_ctypes.pyd first seen with mtime 1666629288.0
DEBUG 2025-02-19 21:57:44,224 autoreload File C:\Users\Smart\AppData\Local\Programs\Python\Python311\Lib\textwrap.py first seen with mtime 1666629248.0
